player,cricsheet_id,unique_name,key_cricinfo,key_bcci,key_bigbash,batting_hand,bowling_style,role
Arslan Amjad,c228c52d,Arslan Amjad,1320549.0,,,Data not available,Data not available,Data not available
Arun Yadav,53ace082,Arun Yadav,1492931.0,,,Data not available,Data not available,Data not available
Aryan Lakra,099135ad,Aryan Lakra,1058989.0,,,Data not available,Data not available,Data not available
Asad Shafiq,50250426,Asad Shafiq,316397.0,,,Data not available,Data not available,Data not available
Ashiqullah Said,407d13cc,Ashiqullah Said,1101857.0,,,Data not available,Data not available,Data not available
Ashwin Vinod,8a99caa9,Ashwin Vinod,1284223.0,,,Data not available,Data not available,Data not available
Asif Afridi,9489623e,Asif Afridi,385065.0,,,Data not available,Data not available,Data not available
Asif Ali,0a4736eb,Asif Ali,494230.0,,,Data not available,Data not available,Data not available
Asif Bevinje,9865ed99,Asif Bevinje,1236047.0,,,Data not available,Data not available,Data not available
Asif Khan,074acfb4,Asif Khan,315232.0,,,Data not available,Data not available,Data not available
Asim Ashraf,ca47f0fb,Asim Ashraf,1455274.0,,,Data not available,Data not available,Data not available
Asim Kamal,769afb82,Asim Kamal,39041.0,,,Data not available,Data not available,Data not available
Ateeq Iqbal,29b322c7,Ateeq Iqbal,1199892.0,,,Data not available,Data not available,Data not available
Atif Kamal,f8bd71c9,Atif Kamal,1198919.0,,,Data not available,Data not available,Data not available
Atif Mehmood,7fcc57bf,Atif Mehmood,1046645.0,,,Data not available,Data not available,Data not available
Atif-Ur-Rehman,d20e22f7,Atif-Ur-Rehman,1344838.0,,,Data not available,Data not available,Data not available
Avesh Khan,eef2536f,Avesh Khan,694211.0,ciiJiIJiLhJbAz1OI0JyKVUeXeOGQCi,,Data not available,Data not available,Data not available
Avi Dixit,cf17c429,Avi Dixit,1048897.0,,,Data not available,Data not available,Data not available
Avishka Iroshan,2964821b,Avishka Iroshan,1057665.0,,,Data not available,Data not available,Data not available
Ayan Khan,44d6a8b8,Ayan Khan,956319.0,hJKciQIOGiyiOC1UViJXLAJIe0iebJz,,Data not available,Data not available,Data not available
Ayaz Dadabhai,5c658441,Ayaz Dadabhai,1442119.0,,,Data not available,Data not available,Data not available
Azam Khan,ee8f1a6d,Azam Khan,1137262.0,,,Data not available,Data not available,Data not available
Azam Khan,dd8af149,Mohammad Azam Khan,39020.0,,,Data not available,Data not available,Data not available
Azan Awais,89f1d2d6,Azan Awais,1339355.0,,,Data not available,Data not available,Data not available
Azhar Ali,211de69f,Azhar Ali,39037.0,,,Data not available,Data not available,Data not available
Azhar Andani,b5bd99da,Azhar Andani,1274037.0,,,Data not available,Data not available,Data not available
Azhar Mahmood,9a158001,Azhar Mahmood,39024.0,,,Data not available,Data not available,Data not available
Aziz Mohammad,b3e9555a,Aziz Mohammad,1101858.0,,,Data not available,Data not available,Data not available
Aziz Sualley,118b0a7c,Aziz Sualley,1107672.0,,,Data not available,Data not available,Data not available
B Arora,39e9f0c9,B Arora,1178905.0,,,Data not available,Data not available,Data not available
B Bhandari,82342b13,B Bhandari,437005.0,,,Data not available,Data not available,Data not available
B Casson,fc14c2bb,B Casson,4825.0,,,Data not available,Data not available,Data not available
B Doggett,898e628d,B Doggett,931603.0,,7633.0,Data not available,Data not available,Data not available
B Evans,e7e86505,B Evans,696127.0,,,Data not available,Data not available,Data not available
B Fernando,dabbd0ae,B Fernando,629080.0,,,Data not available,Data not available,Data not available
B Fitchet,d77ecd14,B Fitchet,468592.0,,,Data not available,Data not available,Data not available
B George,1bdbf53b,B George,1275736.0,,,Data not available,Data not available,Data not available
B Ito-Davis,96275259,B Ito-Davis,1431565.0,,,Data not available,Data not available,Data not available
B Jerkovic,63bd7086,B Jerkovic,1323445.0,,,Data not available,Data not available,Data not available
B Kgosiemang,059ec7a5,B Kgosiemang,1107686.0,,,Data not available,Data not available,Data not available
B Kumar,2e81a32d,B Kumar,326016.0,yJUcXziCJOGLbJeViK1IiihIQOJie0A,,Data not available,Data not available,Data not available
B Laughlin,b2a79f17,B Laughlin,315623.0,,4298.0,Data not available,Data not available,Data not available
B Lee,dd09ff8e,B Lee,6278.0,,,Data not available,Data not available,Data not available
B Masaba,f33cfd25,B Masaba,420492.0,,,Data not available,Data not available,Data not available
B Mavuta,dadb9703,B Mavuta,806239.0,,,Data not available,Data not available,Data not available
B Muzarabani,449f4e3c,B Muzarabani,827051.0,,,Data not available,Data not available,Data not available
B Regmi,98d05440,B Regmi,25955.0,,,Data not available,Data not available,Data not available
B Sai Sudharsan,d5130a30,B Sai Sudharsan,1151288.0,20167c1304259cec11e69558028d29d,,Data not available,Data not available,Data not available
B Sharki,fbdc8309,B Sharki,1072487.0,,,Data not available,Data not available,Data not available
B Shikongo,c26cd57a,B Shikongo,1069820.0,,,Data not available,Data not available,Data not available
B Stanlake,6834d1f2,B Stanlake,533042.0,,7073.0,Data not available,Data not available,Data not available
B Ward,9e0bd203,B Ward,1112212.0,,,Data not available,Data not available,Data not available
B White,1a448be0,B White,928059.0,,,Data not available,Data not available,Data not available
BA Carse,cad40f5e,BA Carse,596417.0,,,Data not available,Data not available,Data not available
BA King,7fca84b7,BA King,670035.0,,,Data not available,Data not available,Data not available
BA Murphy,31ce61ab,BA Murphy,55610.0,,,Data not available,Data not available,Data not available
BA Pai,716bf559,BA Pai,1046619.0,,,Data not available,Data not available,Data not available
BA Parchment,d666d3a8,BA Parchment,52687.0,,,Data not available,Data not available,Data not available
BA Stokes,e087956b,BA Stokes,311158.0,,,Data not available,Data not available,Data not available
BA Williams,953e3931,BA Williams,8231.0,,,Data not available,Data not available,Data not available
BAA Zammitt,0e102c3b,BAA Zammitt,303936.0,,,Data not available,Data not available,Data not available
BAD Manenti,ab21795b,BAD Manenti,1065115.0,,12310.0,Data not available,Data not available,Data not available
BAW Mendis,ea0cdc12,BAW Mendis,268739.0,,,Data not available,Data not available,Data not available
BB Chari,41fc1ece,BB Chari,427178.0,,,Data not available,Data not available,Data not available
BB McCullum,b8a55852,BB McCullum,37737.0,,,Data not available,Data not available,Data not available
BB Sran,d8b2f218,BB Sran,537126.0,JQIiXcOeJeCb1iiJVAU0JiihGLyOKIz,,Data not available,Data not available,Data not available
BC Fortuin,9a2fc964,BC Fortuin,553249.0,,,Data not available,Data not available,Data not available
BC Lara,d5403021,BC Lara,52337.0,,,Data not available,Data not available,Data not available
BCJ Cutting,2e11c706,BCJ Cutting,230371.0,,5199.0,Data not available,Data not available,Data not available
BD Glover,0dbe27b8,BD Glover,595419.0,,,Data not available,Data not available,Data not available
BDH Stevens,f8035c2a,BDH Stevens,370034.0,,,Data not available,Data not available,Data not available
BE Hendricks,b56dc5f7,BE Hendricks,379927.0,,,Data not available,Data not available,Data not available
BE McGain,6d62117a,BE McGain,6844.0,,,Data not available,Data not available,Data not available
BF Calitz,24ad97e7,BF Calitz,1193295.0,,,Data not available,Data not available,Data not available
BF Mailata,f49935eb,BF Mailata,519047.0,,,Data not available,Data not available,Data not available
BFW de Leede,fc4375ef,BFW de Leede,1036191.0,,,Data not available,Data not available,Data not available
BG Lister,79f5bc26,BG Lister,1125536.0,,,Data not available,Data not available,Data not available
BG Rogers,f17971df,BG Rogers,55736.0,,,Data not available,Data not available,Data not available
BJ Arnel,a5ac694f,BJ Arnel,36194.0,,,Data not available,Data not available,Data not available
BJ Bennett,eaa36b2a,BJ Bennett,1071484.0,,,Data not available,Data not available,Data not available
BJ Curran,1786a21b,BJ Curran,910695.0,,,Data not available,Data not available,Data not available
BJ Currie,2ecd844a,BJ Currie,1000791.0,,,Data not available,Data not available,Data not available
BJ Dwarshuis,e1b9f3a9,BJ Dwarshuis,679567.0,,7037.0,Data not available,Data not available,Data not available
BJ Haddin,b0c772ee,BJ Haddin,5560.0,,,Data not available,Data not available,Data not available
BJ Hodge,b57f8a9a,BJ Hodge,5674.0,,,Data not available,Data not available,Data not available
BJ McCarthy,3766056b,BJ McCarthy,348059.0,,,Data not available,Data not available,Data not available
BJ McMullen,436c763a,BJ McMullen,949473.0,,,Data not available,Data not available,Data not available
BJ Watling,928670cc,BJ Watling,38924.0,,,Data not available,Data not available,Data not available
BJ Webster,56b93d46,BJ Webster,381329.0,,7432.0,Data not available,Data not available,Data not available
BKG Mendis,5d1e7582,BKG Mendis,629074.0,,,Data not available,Data not available,Data not available
BL Kotze,540ffb25,BL Kotze,24807.0,,,Data not available,Data not available,Data not available
BM Duckett,5f26f677,BM Duckett,521637.0,,,Data not available,Data not available,Data not available
BM Scholtz,e85d03d6,BM Scholtz,330223.0,,,Data not available,Data not available,Data not available
BM Tickner,48ad3373,BM Tickner,854909.0,,,Data not available,Data not available,Data not available
BM Wheeler,397f4d3a,BM Wheeler,440523.0,,,Data not available,Data not available,Data not available
BMAJ Mendis,9868bc75,BMAJ Mendis,49700.0,,,Data not available,Data not available,Data not available
BN Cooper,634a7b21,BN Cooper,470699.0,,,Data not available,Data not available,Data not available
BOP Fernando,1d048deb,BOP Fernando,366725.0,,,Data not available,Data not available,Data not available
BP Kruger,ed70ac05,BP Kruger,297517.0,,,Data not available,Data not available,Data not available
BP Loots,dd55b0b0,BP Loots,466610.0,,,Data not available,Data not available,Data not available
BP Martin,a02a6cb1,BP Martin,37745.0,,,Data not available,Data not available,Data not available
BP Nash,749a1b3a,BP Nash,6950.0,,,Data not available,Data not available,Data not available
BR Dorey,8d6a0fbc,BR Dorey,5112.0,,,Data not available,Data not available,Data not available
BR Dunk,272d796e,BR Dunk,388678.0,,5970.0,Data not available,Data not available,Data not available
BR McDermott,c41043e6,BR McDermott,603410.0,,7055.0,Data not available,Data not available,Data not available
BRM Taylor,53597be1,BRM Taylor,55814.0,,,Data not available,Data not available,Data not available
BT Foakes,fd770945,BT Foakes,364788.0,,,Data not available,Data not available,Data not available
BTJ Wheal,3f61a062,BTJ Wheal,807535.0,,,Data not available,Data not available,Data not available
BV Sears,e1891e00,BV Sears,959769.0,,,Data not available,Data not available,Data not available
BV Vitori,37137c8b,BV Vitori,235514.0,,,Data not available,Data not available,Data not available
BW Hilfenhaus,f3171936,BW Hilfenhaus,5941.0,,,Data not available,Data not available,Data not available
Babar Azam,8a75e999,Babar Azam,348144.0,,,Data not available,Data not available,Data not available
Babar Hayat,fbb657bb,Babar Hayat,539304.0,,,Data not available,Data not available,Data not available
Bakhtiar Tahiri,a9ee404e,Bakhtiar Tahiri,1233052.0,,,Data not available,Data not available,Data not available
Baseer Khan,75ebfe19,Baseer Khan,1435270.0,,,Data not available,Data not available,Data not available
Bashir Shah,3b282e51,Bashir Shah,303338.0,,,Data not available,Data not available,Data not available
Basil Hameed,adbf0400,Basil Hameed,1209110.0,,,Data not available,Data not available,Data not available
Basir Ahamad,218c7eab,Basir Ahamad,1290587.0,,,Data not available,Data not available,Data not available
Bazid Khan,a58af75f,Bazid Khan,39956.0,,,Data not available,Data not available,Data not available
Bilal Asif,f3be8d36,Bilal Asif,498875.0,,,Data not available,Data not available,Data not available
Bilal Hassun,1a9e9efe,Bilal Hassun,1151338.0,,,Data not available,Data not available,Data not available
Bilal Khan,dcdb87f2,Bilal Khan,937953.0,,,Data not available,Data not available,Data not available
Bilal Safdar,1c4161b3,Bilal Safdar,580987.0,,,Data not available,Data not available,Data not available
Bilal Tahir,3cf06094,Bilal Tahir,796255.0,,,Data not available,Data not available,Data not available
Bilal Zalmai,33b67317,Bilal Zalmai,1101794.0,,,Data not available,Data not available,Data not available
Bilawal Bhatti,7662cf7a,Bilawal Bhatti,343305.0,,,Data not available,Data not available,Data not available
Boio Ray,9cf15e95,Boio Ray,1295866.0,,,Data not available,Data not available,Data not available
Bosco Tuyizere,3c370b92,Bosco Tuyizere,1151265.0,,,Data not available,Data not available,Data not available
Breeze Ahir,da09ca26,Breeze Ahir,1403978.0,,,Data not available,Data not available,Data not available
C Bosch,172dff15,C Bosch,594322.0,,,Data not available,Data not available,Data not available
C Campher,478a63e7,C Campher,595921.0,,,Data not available,Data not available,Data not available
C Carmichael,f3b158d9,C Carmichael,946283.0,,,Data not available,Data not available,Data not available
C Cassell,2d03c3f8,C Cassell,1444192.0,,,Data not available,Data not available,Data not available
C Chatphaisan,85c56be8,C Chatphaisan,1322787.0,,,Data not available,Data not available,Data not available
C Cirino,ddf3ccfa,C Cirino,1513015.0,,,Data not available,Data not available,Data not available
C Connolly,fe366f34,C Connolly,1210488.0,,,Data not available,Data not available,Data not available
C De Freitas,22072cab,C De Freitas,946361.0,,,Data not available,Data not available,Data not available
C Dickson,26b59073,C Dickson,1333962.0,,,Data not available,Data not available,Data not available
C Floyd,527c2dab,C Floyd,1200616.0,,,Data not available,Data not available,Data not available
C Fortuin,f25cebec,C Fortuin,596137.0,,,Data not available,Data not available,Data not available
C Green,eaa76d3c,C Green,1076713.0,,10749.0,Data not available,Data not available,Data not available
C Hartmann,467c28f9,C Hartmann,1230028.0,,,Data not available,Data not available,Data not available
